,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
37,1337442366018490369,1337304540693970944,1.60771E+12,2020-12-11 18:01:23,+0100,,"@LaTribune ?? #ForumZeroCarbone - "" Les années 2020 et 2021 marquent un nouveau tournant : tous les pays doivent rehausser leurs engagements climatiques d'ici la COP26. L'Europe doit être à l'avant-garde de la transition écologique efficace et équitable."" @EmmanuelMacron  https://t.co/qOOMY60v5H",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,18,https://twitter.com/LaTribuneEvents/status/1337442366018490369,[],['https://pbs.twimg.com/media/Eo-MnDXXMAAZJZP.jpg'],1,https://pbs.twimg.com/media/Eo-MnDXXMAAZJZP.jpg,FALSE,0,0,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}]",,,,
38,1337442145184198662,1337442145184198662,1.60771E+12,2020-12-11 18:00:30,+0100,,"Au #ForumZeroCarbone après la signature par ?@Anne_Hidalgo? de la nouvelle Déclaration de Paris sur le climat, le PR ?@EmmanuelMacron? adresse un message à la Maire de Paris sur le rôle des villes pour lutter contre le réchauffement et relever les objectifs de la ????  https://t.co/P1PpPlhJws",fr,['forumzerocarbone'],[],149080639,149080639,phmabille,Philippe Mabille,5,18,https://twitter.com/phmabille/status/1337442145184198662,[],['https://pbs.twimg.com/media/Eo-MiYAWEAAq4Iq.jpg'],1,https://pbs.twimg.com/media/Eo-MiYAWEAAq4Iq.jpg,FALSE,2,0,0,,ForumZeroCarbone,,,,,,,[],,,,
39,1337442049893789698,1337304540693970944,1.60771E+12,2020-12-11 18:00:07,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti @EmmanuelMacron #ForumZeroCarbone ""Nous ne sommes pas au RDV concernant les émissions de CO2. La France et l'Europe doivent encore se mobiliser."" @EmmanuelMacron  https://t.co/KrV85Zlu3d",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,18,https://twitter.com/LaTribuneEvents/status/1337442049893789698,[],['https://pbs.twimg.com/media/Eo-McRgXEAAHC1x.jpg'],1,https://pbs.twimg.com/media/Eo-McRgXEAAHC1x.jpg,FALSE,2,1,2,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': '1976143068'}]",,,,
40,1337441954565677058,1337441954565677058,1.60771E+12,2020-12-11 17:59:45,+0100,,"??At the Closing Ceremony of the #ForumZeroCarbone @MayorOfLA President of @c40cities highlights ""Slose your eyes &amp; picture your cities 5 &amp; 10 years from now. Time for climate transformation is now! One generation does something for the next &amp; the next, why else are we here?""  https://t.co/uI0xkqcbWR",en,['forumzerocarbone'],[],2151066475,2151066475,GlobalTaskforce,Global Taskforce,5,17,https://twitter.com/GlobalTaskforce/status/1337441954565677058,[],['https://pbs.twimg.com/media/Eo-JbDjW4AECev6.png'],1,https://pbs.twimg.com/media/Eo-JbDjW4AECev6.png,FALSE,12,1,5,,ForumZeroCarbone,,,,,,,[],,,,
41,1337441924928692227,1337441924928692227,1.60771E+12,2020-12-11 17:59:38,+0100,,Paris declaration just signed by F.Vallier @fvccre @CCRECEMR @Platforma4Dev @uclg_org #ForumZeroCarbone to re confirm engagement to fight against climate change and move towards COP26  https://t.co/CL9CJWJwZY,en,['forumzerocarbone'],[],2512423920,2512423920,EvaBanos1,Eva Banos,5,17,https://twitter.com/EvaBanos1/status/1337441924928692227,[],['https://pbs.twimg.com/media/Eo-MV54XUAAIIam.jpg'],1,https://pbs.twimg.com/media/Eo-MV54XUAAIIam.jpg,FALSE,3,0,1,,ForumZeroCarbone,,,,,,,[],,,,
42,1337441747580968963,1337304540693970944,1.60771E+12,2020-12-11 17:58:55,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti #ForumZeroCarbone : ""Il y a 5 ans se négociait un accord qui marquerai l'histoire. Nous pouvons en être fiers. "" #AccordDeParis  https://t.co/uQIM7oqTUc",fr,"['forumzerocarbone', 'accorddeparis']",[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337441747580968963,[],['https://pbs.twimg.com/media/Eo-LyLpXIAIl5-t.jpg'],1,https://pbs.twimg.com/media/Eo-LyLpXIAIl5-t.jpg,FALSE,2,1,1,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}]",,,,
43,1337440985157152769,1337304540693970944,1.60771E+12,2020-12-11 17:55:53,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti #ForumZeroCarbone ""It beggins today, now &amp; here. This is the moment right now to change the #climate. This is what is going to save our planet.""@ericgarcetti  https://t.co/MoNEQfKT6a",en,"['forumzerocarbone', 'climate']",[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337440985157152769,[],['https://pbs.twimg.com/media/Eo-LbtNXMAEW79x.png'],1,https://pbs.twimg.com/media/Eo-LbtNXMAEW79x.png,FALSE,1,1,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}]",,,,
44,1337440485133127681,1337304540693970944,1.60771E+12,2020-12-11 17:53:54,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti #ForumZeroCarbone ""Mes amis nous devons agir maintenant et non pas loin de chez nous. Cela se passe à coté de chez nous. Il est important de définir la civilisation humaine ensemble et s'accorder sur ce que l'on souhaite pour nos enfants."" @ericgarcetti  https://t.co/agoLNHBMOL",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337440485133127681,[],['https://pbs.twimg.com/media/Eo-K7W2XcAA1iTT.png'],1,https://pbs.twimg.com/media/Eo-K7W2XcAA1iTT.png,FALSE,1,1,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}]",,,,
45,1337439814661120001,1337304540693970944,1.60771E+12,2020-12-11 17:51:14,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti #ForumZeroCarbone : "" Nous ne ralentissons pas, nous accélérons nos efforts, car nous savons que c'est la seule solution pour sortir victorieux de cette épreuve. Nous sommes amis et concurrents amicaux entre villes."" @ericgarcetti  https://t.co/a5JLcBZ7xL",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337439814661120001,[],['https://pbs.twimg.com/media/Eo-KXfUWMAAGE2O.png'],1,https://pbs.twimg.com/media/Eo-KXfUWMAAGE2O.png,FALSE,1,2,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}]",,,,
46,1337439457914576902,1337304540693970944,1.60771E+12,2020-12-11 17:49:49,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo @ericgarcetti #ForumZeroCarbone : Les villes représentent plus de 60% des émissions de CO2. Nous voyons l'impact dévastateur du changement climatique. Nous essayons aussi tout autant d'inverser la tendance"".  @ericgarcetti  https://t.co/4DzUqGaiUj",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337439457914576902,[],['https://pbs.twimg.com/media/Eo-KEI1XIAAQIzv.png'],1,https://pbs.twimg.com/media/Eo-KEI1XIAAQIzv.png,FALSE,0,2,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}, {'screen_name': 'ericgarcetti', 'name': 'Eric Garcetti', 'id': '17358750'}]",,,,
47,1337439082457292800,1337436233832787969,1.60771E+12,2020-12-11 17:48:20,+0100,,#ForumZeroCarbone  @c40cities  les grandes villes du monde  https://t.co/ncMkQKb37a,fr,['forumzerocarbone'],[],4714295663,4714295663,Metropolisdate,MetropolisInAsk,5,17,https://twitter.com/Metropolisdate/status/1337439082457292800,[],['https://pbs.twimg.com/media/Eo-JulpXUAUXjmP.jpg'],1,https://pbs.twimg.com/media/Eo-JulpXUAUXjmP.jpg,FALSE,0,1,0,,ForumZeroCarbone,,,,,,,[],,,,
48,1337438854341648384,1337438854341648384,1.60771E+12,2020-12-11 17:47:25,+0100,,À l’occasion du 5 ème anniversaire de l’Accord de #Paris #ForumZeroCarbone @LaTribune et la Ville de Paris reçoivent Mr Le Ministre de l’Europe et des Affaires Étrangères Mr @JY_LeDrian  https://t.co/g3pNcXQ4IV,fr,"['paris', 'forumzerocarbone']",[],3918435154,3918435154,iborrasophie1,Sophie Iborra ??????????????????????????,5,17,https://twitter.com/iborrasophie1/status/1337438854341648384,[],"['https://pbs.twimg.com/media/Eo-JibgXcAIB37n.jpg', 'https://pbs.twimg.com/media/Eo-JibpXUAU1Pns.jpg']",1,https://pbs.twimg.com/media/Eo-JibgXcAIB37n.jpg,FALSE,7,0,3,,ForumZeroCarbone,,,,,,,[],,,,
49,1337438813984010245,1337304540693970944,1.60771E+12,2020-12-11 17:47:16,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo #ForumZeroCarbone : "" Nous sommes confrontés à la pandémie et cette crise mondiale climatique continue de se poursuivre. Merci @Anne_Hidalgo de nous avoir poussé à avoir plus d'ambition."" @ericgarcetti  https://t.co/2B9upg3N5x",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337438813984010245,[],['https://pbs.twimg.com/media/Eo-JNUxWEAM0FsH.png'],1,https://pbs.twimg.com/media/Eo-JNUxWEAM0FsH.png,FALSE,0,2,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}]",,,,
50,1337438508676509696,1337438508676509696,1.60771E+12,2020-12-11 17:46:03,+0100,,A.Hidalgo: nous nous sommes tous engagés dans nos actions dans la lutte contre le changement climat. La planète ne peut plus avancer sans la finance verte. Il faut un cadre international pour agir @CCRECEMR @fvccre @Platforma4Dev #ForumZeroCarbone @uclg_org  https://t.co/JfRAEMilk3,fr,['forumzerocarbone'],[],2512423920,2512423920,EvaBanos1,Eva Banos,5,17,https://twitter.com/EvaBanos1/status/1337438508676509696,[],['https://pbs.twimg.com/media/Eo-JPCFW8AAqDol.jpg'],1,https://pbs.twimg.com/media/Eo-JPCFW8AAqDol.jpg,FALSE,5,1,2,,ForumZeroCarbone,,,,,,,[],,,,
51,1337438416968052736,1337436233832787969,1.60771E+12,2020-12-11 17:45:41,+0100,,#ForumZeroCarbone  @Anne_Hidalgo ne lit jamais ses interventions en direct ...  https://t.co/YiSX7IFUry,fr,['forumzerocarbone'],[],4714295663,4714295663,Metropolisdate,MetropolisInAsk,5,17,https://twitter.com/Metropolisdate/status/1337438416968052736,[],['https://pbs.twimg.com/media/Eo-JJK1XcAEZPST.jpg'],1,https://pbs.twimg.com/media/Eo-JJK1XcAEZPST.jpg,FALSE,0,1,0,,ForumZeroCarbone,,,,,,,[],,,,
52,1337437669257859077,1337304540693970944,1.6077E+12,2020-12-11 17:42:43,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo ?? #ForumZeroCarbone - "" Depuis 5 ans, beaucoup de choses ont avancé et ce grâce à des états et des villes. Nous nous sommes engagés pour faire en sorte que les avancements sur le climat ne se fassent pas au détriment de l'égalité des populations. "" @Anne_Hidalgo  https://t.co/9K7kXp6ej9",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337437669257859077,[],['https://pbs.twimg.com/media/Eo-HUL1XMAE7UcG.jpg'],1,https://pbs.twimg.com/media/Eo-HUL1XMAE7UcG.jpg,FALSE,2,0,1,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}]",,,,
53,1337437373005787137,1337436233832787969,1.6077E+12,2020-12-11 17:41:32,+0100,,#ForumZeroCarbone  https://t.co/TR33HlvFM9,und,['forumzerocarbone'],[],4714295663,4714295663,Metropolisdate,MetropolisInAsk,5,17,https://twitter.com/Metropolisdate/status/1337437373005787137,[],"['https://pbs.twimg.com/media/Eo-IKWuXUAQ5flv.jpg', 'https://pbs.twimg.com/media/Eo-ILSjWMAE8lzA.jpg', 'https://pbs.twimg.com/media/Eo-IMFeXMAEeaFO.jpg']",1,https://pbs.twimg.com/media/Eo-IKWuXUAQ5flv.jpg,FALSE,0,1,0,,ForumZeroCarbone,,,,,,,[],,,,
54,1337436824969621519,1337436824969621519,1.6077E+12,2020-12-11 17:39:22,+0100,,"[Tribune] Un autre modèle d’organisation urbaine est possible. À Paris, nous pensons que la ville du 1/4h peut répondre aux enjeux climatiques. Avec @pbloche et @ANgatcha9, nous voulons développer une autre façon de concevoir la ville. #ForumZéroCarbone  https://t.co/TpEwgpPOCD",fr,['forumzérocarbone'],[],1473159247,1473159247,carine_rolland,carine rolland,5,17,https://twitter.com/carine_rolland/status/1337436824969621519,['https://www.huffingtonpost.fr/entry/5-ans-apres-la-cop-21-et-face-au-coronavirus-paris-veut-devenir-la-ville-du-quart-dheure_fr_5fd10451c5b61d81b33b54bd?utm_hp_ref=fr-politique'],[],0,,FALSE,23,1,12,,ForumZeroCarbone,,,,,,,[],,,,
55,1337436487449800705,1337304540693970944,1.6077E+12,2020-12-11 17:38:01,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo #ForumZeroCarbone ""Nous ne désarmerons pas. Nous sommes incontestablement confrontés à un défi global. Nous ne pouvons pleinement y répondre qu'avec la coordination de l'action collective totale."" @JY_LeDrian  https://t.co/fS8e7YdjFP",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337436487449800705,[],['https://pbs.twimg.com/media/Eo-HWgPXcAE6ToP.jpg'],1,https://pbs.twimg.com/media/Eo-HWgPXcAE6ToP.jpg,FALSE,1,0,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}]",,,,
56,1337436411843276802,1337436411843276802,1.6077E+12,2020-12-11 17:37:43,+0100,,"Today, the city of @Paris hosts #ForumZeroCarbone  Key opportunity for #Glasgow @COP26 next year to meaningfully include cities at the table of climate negotiations: ??not only because cities are key partners ??but also because they've been leading &amp; raising the ambition.  https://t.co/es2ySbmuE1",en,"['forumzerocarbone', 'glasgow']",[],565343243,565343243,MaxDavidBouchet,Max Bouchet,5,17,https://twitter.com/MaxDavidBouchet/status/1337436411843276802,[],['https://pbs.twimg.com/media/Eo-GZhdXYAE_982.jpg'],1,https://pbs.twimg.com/media/Eo-GZhdXYAE_982.jpg,FALSE,1,1,0,,ForumZeroCarbone,,,,,,,[],,,,
57,1337436233832787969,1337436233832787969,1.6077E+12,2020-12-11 17:37:01,+0100,,#ForumZeroCarbone  @Anne_Hidalgo sur le plateau va intervenir après @JY_LeDrian  https://t.co/jlVcPAIc89,fr,['forumzerocarbone'],[],4714295663,4714295663,Metropolisdate,MetropolisInAsk,5,17,https://twitter.com/Metropolisdate/status/1337436233832787969,[],"['https://pbs.twimg.com/media/Eo-HFcDWEAIeDDn.jpg', 'https://pbs.twimg.com/media/Eo-HJDNXMAA9H5y.jpg']",1,https://pbs.twimg.com/media/Eo-HFcDWEAIeDDn.jpg,FALSE,0,1,0,,ForumZeroCarbone,,,,,,,[],,,,
58,1337436069776723971,1337304540693970944,1.6077E+12,2020-12-11 17:36:22,+0100,,"@LaTribune @JY_LeDrian #ForumZeroCarbone ""La France entend prendre toute sa part à cet effort collectif et s'engage dans une lutte désormais bien réelle. Nous entendons mettre tout en œuvre pour que l'Europe soit exemplaire."" @JY_LeDrian  https://t.co/mBJgDeepYV",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337436069776723971,[],['https://pbs.twimg.com/media/Eo-G_NtXcAEVlTA.jpg'],1,https://pbs.twimg.com/media/Eo-G_NtXcAEVlTA.jpg,FALSE,1,0,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}]",,,,
59,1337435935949119492,1337304540693970944,1.6077E+12,2020-12-11 17:35:50,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo ?? #ForumZeroCarbone - "" Nous allons tout mettre en œuvre pour que l'Europe soit exemplaire, qu'elle montre la voie et soit une référence. "" @JY_LeDrian  https://t.co/blkKyDWycm",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337435935949119492,[],['https://pbs.twimg.com/media/Eo-Gzs_XYAA-Nyx.jpg'],1,https://pbs.twimg.com/media/Eo-Gzs_XYAA-Nyx.jpg,FALSE,0,0,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}]",,,,
60,1337435083247136768,1337304540693970944,1.6077E+12,2020-12-11 17:32:26,+0100,,"@LaTribune @JY_LeDrian #ForumZeroCarbone ""Je remercie à travers vous tous les élus qui sur tous les continents ont comprit qu'en protégeant la planète ils protègent en fait ceux qui l'habitent. L'humanité ne peut espérer vivre en bonne santé dans un monde à bout de souffle."" @JY_LeDrian  https://t.co/JbhVSUKg7x",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337435083247136768,[],['https://pbs.twimg.com/media/Eo-GEBMXcAQI6XK.jpg'],1,https://pbs.twimg.com/media/Eo-GEBMXcAQI6XK.jpg,FALSE,1,0,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}]",,,,
61,1337435051097776128,1337304540693970944,1.6077E+12,2020-12-11 17:32:19,+0100,,"@LaTribune @JY_LeDrian @Anne_Hidalgo ?? #ForumZeroCarbone - "" L'humanité ne peut espérer vivre en bonne santé dans un monde à bout de souffle. Nos sociétés ne peuvent espérer se développer, nos économies ne peuvent prospérer. "" @JY_LeDrian  https://t.co/9iUi6MAZLF",fr,['forumzerocarbone'],[],278011715,278011715,LaTribuneEvents,La Tribune Events ??,5,17,https://twitter.com/LaTribuneEvents/status/1337435051097776128,[],['https://pbs.twimg.com/media/Eo-FHMkXMAYCeXc.jpg'],1,https://pbs.twimg.com/media/Eo-FHMkXMAYCeXc.jpg,FALSE,1,1,0,,ForumZeroCarbone,,,,,,,"[{'screen_name': 'LaTribune', 'name': 'La Tribune', 'id': '137253079'}, {'screen_name': 'JY_LeDrian', 'name': 'Jean-Yves Le Drian', 'id': '1055021191'}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': '26073581'}]",,,,
